10171.37
11642.047
10959.327
9631.822
8113.867
7687.78
9488.412
6824.398
7994.816
8849.314
12206.115
11333.561
8727.824
10572.496
16415.667
15322.153
15185.645
15163.094
14389.188
20601.666
18647.374
23842.528
22023.714
25808.477
18701.063
24248.366
25582.786
27755.428
23754.305
24500.54
22192.803
25346.644
21087.194
22098.436
22322.298
17995.997
15670.293
20526.126
21747.386
23859.14
20456.819
18806.497
20355.904
20408.184
23351.36
27050.859
27843.96
25731.259
19108.375
27828.546
25807.76
30713.5
20744.789
25142.929
25815.333
25712.026
26163.303
30937.711
28955.434
31841.921
21774.958
27800.336
31702.518
35253.927
26569.231
32082.366
30595.872
30578.924
33006.815
38044.226
35767.92
31595.067
28039.202
29307.442
41641.324
38111.414
34080.118
33585.952
35442.221
43185.803
29489.532
44859.685
42836.563
40201.332
