57.1
53.8
51.4
55.8
60.3
62
67.1
73.8
86.1
88.1
84.3
80.7
78.1
71.9
68
77.3
78.1
72.9
72.8
72.2
69.2
69.8
68.3
63.9
64.5
68.5
69.6
76.2
76.4
74.9
75.8
75.9
79.4
82.5
84.5
87.9
87.1
87.6
91.5
95.1
96
97.7
96.7
97.9
102
99.2
99.2
97.1
100.8
101.4
98.4
104.1
105.8
104.2
105
109
110.4
113.4
119.8
126.2
129.8
134.4
132.9
137.3
137.2
141.6
146
150
151.7
153.1
147.3
146.6
138.6
144.1
122
121.8
118.9
122.5
117.6
115.1
109.2
118.1
126.2
126.1
126.1
123.1
101.7
104.4
104.3
112.4
114.9
113.3
111.3
111.1
111.6
108.8
105.3
105.9
103.1
104.4
105
112.3
121.8
137.2
154.9
145.4
141.6
132.1
128.1
129.8
125.9
125.5
129.1
123.1
114.2
117.5
121.2
124.1
118
118.9
122.2
124.7
119.9
121.4
120.6
125.2
128
123.9
122.9
122.1
119
118.2
119.8
119.5
118.6
129.8
129.1
133.2
131.7
133.5
133.2
135.1
134.7
132.2
132.9
138.3
140
135.7
134.3
136.1
133.2
137.4
135.8
136.5
136.3
140.2
145.3
156.4
157.5
168.8
187.8
206
209.6
239.3
260.2
268.2
262
243.6
257
273.3
289.1
320.5
265.9
368.7
384
387.3
454
484
481.5
509.4
477.5
489
579.5
644.4
624.9
643.5
673.3
711
696.8
693.4
675.1
713.4
778.2
884.3
884.2
902.2
965.9
959.1
936.9
900.8
886.6
922.4
851.6
913
898.7
901.8
898
867.2
845.5
785.5
771.7
766.7
698.2
637.4
602.2
682.8
696.4
